-20 -20 2.6699064194911764e-207
-20 -19 6.829471285191942e-192
-20 -18 2.6498502828347758e-104
-20 -17 1.6219299040749508e-97
-20 -16 3.017540507817857e-91
-20 -15 1.7064140568909108e-85
-20 -14 2.933094224413217e-80
-20 -13 1.5324202875199516e-75
-20 -12 2.433548772070901e-71
-20 -11 1.1746608642660347e-67
-20 -10 1.7234362696971307e-64
-20 -9 7.685785161290478e-62
-20 -8 1.9174382748403421e-59
-20 -7 6.694155582785626e-58
-20 -6 4.016085988465786e-56
-20 -5 3.200687751018307e-55
-20 -4 1.413074298424139e-52
-20 -3 7.47991105370962e-36
-20 -2 3.518396877650018e-35
-20 -1 8.209096466385265e-38
-20 0 4.750267249620672e-44
-20 1 2.8757307840021473e-54
-20 2 4.4866051154635554e-57
-20 3 3.3947699769437166e-60
-20 4 1.245735219185763e-63
-20 5 2.2169914485105566e-67
-20 6 1.9134855094756272e-71
-20 7 8.009570387672697e-76
-20 8 1.6259835652898886e-80
-20 9 1.6008327690612777e-85
-20 10 7.953270676024714e-120
-20 11 4.476970687168241e-115
-20 12 6.5405714932403545e-115
-20 13 2.479933881766676e-119
-20 14 2.440380048402247e-128
-20 15 6.232578941014409e-142
-20 16 4.131150993983972e-160
-20 17 7.106688964180116e-183
-20 18 3.172901510128896e-210
-20 19 1.5720110519884447e-225
-20 20 1.2964979208936846e-234
-19 -20 4.281035260506358e-195
-19 -19 1.1155424742335308e-179
-19 -18 4.152103316437877e-97
-19 -17 2.412942067232533e-90
-19 -16 4.262220582284273e-84
-19 -15 2.288417353441035e-78
-19 -14 3.734606307734004e-73
-19 -13 1.8525276716005125e-68
-19 -12 2.7931538951122135e-64
-19 -11 1.2800746857549774e-60
-19 -10 1.783142442150114e-57
-19 -9 7.550001685348293e-55
-19 -8 1.8577000666601006e-52
-19 -7 6.220526924690024e-51
-19 -6 2.606789354654623e-49
-19 -5 1.8446316483620873e-48
-19 -4 3.841964493249998e-46
-19 -3 1.2197126234159525e-31
-19 -2 4.1667954702866045e-31
-19 -1 7.060719970641375e-34
-19 0 2.967344424465772e-40
-19 1 7.158624128894858e-50
-19 2 1.5961512831770987e-52
-19 3 1.7260025286926094e-55
-19 4 9.051732033725901e-59
