-20 -20 4.827197658950262e-49
-20 -19 3.342905489320982e-47
-20 -18 1.8979737424269634e-44
-20 -17 9.081513467914465e-42
-20 -16 2.4144594035841406e-39
-20 -15 3.5201709505937097e-37
-20 -14 2.813012188325344e-35
-20 -13 3.3785299567293886e-33
-20 -12 3.90562171643375e-27
-20 -11 2.6602934610916953e-22
-20 -10 2.9631153713101056e-10
-20 -9 3.360688220632699e-13
-20 -8 4.791373911285257e-13
-20 -7 1.2611709377336516e-12
-20 -6 1.360985382894971e-12
-20 -5 6.021415321761481e-13
-20 -4 2.001234339250904e-11
-20 -3 7.964644306731418e-12
-20 -2 2.134408133569441e-12
-20 -1 3.851511455373393e-13
-20 0 4.679804481012192e-14
-20 1 3.8719743777570086e-15
-20 2 7.917104945131053e-15
-20 3 1.8517443446391898e-13
-20 4 4.707772126071509e-15
-20 5 8.061201049225937e-11
-20 6 2.0051723871156198e-10
-20 7 2.0128989044166622e-10
-20 8 8.154763836908693e-11
-20 9 5.104408027542821e-15
-20 10 7.092728226554452e-12
-20 11 2.5544998116798658e-14
-20 12 2.4986999795902158e-14
-20 13 8.599004052238317e-15
-20 14 9.91458942415845e-16
-20 15 3.828340176286143e-17
-20 16 4.950569874755572e-19
-20 17 2.1439208853571866e-21
-20 18 3.109361393943968e-24
-20 19 1.5102280617734981e-27
-20 20 2.4565338754412368e-31
-19 -20 1.3817601539419115e-43
-19 -19 3.582547323539993e-42
-19 -18 3.1729199024420547e-40
-19 -17 1.176045925913764e-37
-19 -16 2.9804899486895834e-35
-19 -15 4.17836537811425e-33
-19 -14 3.2122038198773707e-31
-19 -13 1.3687362051106736e-29
-19 -12 7.227190573095151e-25
-19 -11 2.0521482072665715e-21
-19 -10 9.202775102065199e-10
-19 -9 4.976406263677128e-12
-19 -8 6.344807979433647e-12
-19 -7 1.721707241277724e-11
-19 -6 1.9154276245644207e-11
-19 -5 8.736506474798306e-12
-19 -4 2.287162263456092e-10
-19 -3 1.0204960582083531e-10
-19 -2 3.065973024021211e-11
-19 -1 6.202517680728155e-12
-19 0 8.449116197004851e-13
-19 1 8.060986912033883e-14
-19 2 3.30956263487202e-13
-19 3 3.476631401815225e-12
-19 4 4.656449140850184e-13
-19 5 4.784504938992155e-10
-19 6 1.1704922013969534e-09
-19 7 1.1556288574721517e-09
-19 8 4.604618716531119e-10
-19 9 1.9713964628894395e-13
-19 10 1.0001392746956585e-10
-19 11 7.037366375861911e-13
-19 12 5.270418096995104e-13
-19 13 1.3889630722438613e-13
-19 14 1.2265098009767619e-14
-19 15 3.6271096897670665e-16
-19 16 3.592189532287239e-18
-19 17 1.1914249295621226e-20
-19 18 1.3233752566058358e-23
-19 19 4.922755228752346e-27
-19 20 6.132589951041296e-31
-18 -20 1.515749705424733e-38
-18 -19 3.304716023931716e-37
-18 -18 7.674100105873386e-36
-18 -17 7.71059351792804e-34
-18 -16 1.664400185208848e-31
-18 -15 2.228619910627628e-29
-18 -14 1.6472996774431466e-27
-18 -13 6.678100373341121e-26
-18 -12 7.563447933995028e-23
-18 -11 2.1966120866480365e-19
-18 -10 2.7114300118648814e-09
-18 -9 6.084267361635982e-11
-18 -8 6.894394698990512e-11
-18 -7 1.9286963002024404e-10
-18 -6 2.2120616096092012e-10
-18 -5 1.0401505648028452e-10
-18 -4 2.121100584803128e-09
-18 -3 1.0610151415540778e-09
-18 -2 3.573753036155251e-10
-18 -1 8.105329822677182e-11
-18 0 1.23783972915981e-11
-18 1 1.4310869850251622e-12
-18 2 9.755729011956812e-12
-18 3 5.27498795178445e-11
-18 4 2.6056422432237007e-11
-18 5 2.5179524845426764e-09
-18 6 6.0583854043685625e-09
-18 7 5.8828322679189124e-09
-18 8 2.3056010001432035e-09
-18 9 5.73202826942908e-12
-18 10 1.0945697558433844e-09
-18 11 1.4290305149058203e-11
-18 12 8.168996550960463e-12
-18 13 1.648582842155202e-12
-18 14 1.1149227325070831e-13
-18 15 2.525156601973803e-15
-18 16 1.9153173843517595e-17
-18 17 4.865215457131661e-20
-18 18 4.138781406098411e-23
-18 19 1.179133255632426e-26
-18 20 1.1282656097548744e-30
-17 -20 6.223468454155776e-34
-17 -19 1.2278396309485518e-32
-17 -18 2.1398350591322487e-31
-17 -17 4.849229762434853e-30
-17 -16 4.506252522567609e-28
-17 -15 5.374541144043183e-26
-17 -14 3.7970054134976066e-24
-17 -13 1.4795905041952448e-22
-17 -12 7.386045848815848e-21
-17 -11 3.189848243871246e-17
-17 -10 7.585886107138057e-09
-17 -9 6.141940584558449e-10
-17 -8 6.147440171058416e-10
-17 -7 1.7729141606108743e-09
-17 -6 2.0962731765548307e-09
-17 -5 1.016187390684235e-09
-17 -4 1.596213846933173e-08
-17 -3 8.95155965615676e-09
-17 -2 3.3802456272913408e-09
-17 -1 8.594995275371348e-10
-17 0 1.471649170409233e-10
-17 1 2.2637687231057774e-11
-17 2 2.027842017056799e-10
-17 3 6.468000059676611e-10
-17 4 8.24889577591281e-10
-17 5 1.1751033833133105e-08
-17 6 2.780462146667683e-08
-17 7 2.6553828337426337e-08
-17 8 1.0241397144469688e-08
-17 9 1.2532517124856398e-10
-17 10 9.34023210465527e-09
-17 11 2.136038507625351e-10
-17 12 9.304466209173395e-11
-17 13 1.4378329313102442e-11
-17 14 7.447250811162765e-13
-17 15 1.2917944586051788e-14
-17 16 7.504121138612908e-17
-17 17 1.4598792858799992e-19
-17 18 9.5128119152693e-23
-17 19 2.0987677823933032e-26
-17 20 3.988156411996725e-30
-16 -20 9.553293999435882e-30
-16 -19 1.7135212304583166e-28
-16 -18 2.6708736690218313e-27
-16 -17 3.7997897331175285e-26
-16 -16 8.799514665812964e-25
-16 -15 6.156157462714559e-23
-16 -14 3.9593063424871815e-21
-16 -13 1.474391848801513e-19
-16 -12 3.16182061899651e-18
-16 -11 2.662646093037116e-15
-16 -10 2.0212895178316036e-08
-16 -9 5.11926813968669e-09
-16 -8 4.498163535997988e-09
-16 -7 1.3373168096262534e-08
-16 -6 1.6301131372950145e-08
-16 -5 8.14649106213435e-09
-16 -4 9.747495404823574e-08
-16 -3 6.128772013337549e-08
-16 -2 2.5946136549934308e-08
-16 -1 7.39686635029509e-09
-16 0 1.4200743813870416e-09
-16 1 3.2693222520369453e-10
-16 2 2.972320131616261e-09
-16 3 6.409317547010171e-09
-16 4 1.4794130399768221e-08
-16 5 4.951174299524396e-08
-16 6 1.1314990039970088e-07
-16 7 1.0627893128762545e-07
-16 8 4.043879748716108e-08
-16 9 2.057431910401477e-09
-16 10 6.266423680149756e-08
-16 11 2.35038379696814e-09
-16 12 7.787946758669902e-10
-16 13 9.214755808585893e-11
-16 14 3.655316052228607e-12
-16 15 4.8559865547804055e-14
-16 16 2.1604912490163027e-16
-16 17 3.221541115766424e-19
-16 18 1.66552938863712e-22
-16 19 1.1769836390247657e-25
-16 20 9.533104346549792e-28
-15 -20 5.482281909995414e-26
-15 -19 8.94277132357837e-25
-15 -18 1.2657311749557708e-23
-15 -17 1.5639681039252053e-22
-15 -16 1.8844017390814743e-21
-15 -15 4.292866489926258e-20
-15 -14 1.9433492069275118e-18
-15 -13 6.658598346313927e-17
-15 -12 1.3082661343240116e-15
-15 -11 1.3456539015974184e-13
-15 -10 5.168049162465588e-08
-15 -9 3.523054193712436e-08
-15 -8 2.7027652978610298e-08
-15 -7 8.27870337499678e-08
-15 -6 1.0401796101355035e-07
-15 -5 5.3590483820726735e-08
-15 -4 4.831440762595529e-07
-15 -3 3.408335076342966e-07
-15 -2 1.617449871113344e-07
-15 -1 5.17044421966612e-08
-15 0 1.1131692802018e-08
-15 1 4.169937970086888e-09
-15 2 3.0722572796234005e-08
-15 3 5.133675152228592e-08
-15 4 1.5058430993440143e-07
-15 5 2.006304695071842e-07
-15 6 4.0839879800007635e-07
-15 7 3.7721470993840214e-07
-15 8 1.4320925040345852e-07
-15 9 2.5320276753240013e-08
-15 10 3.349925147056827e-07
-15 11 1.904651955109922e-08
-15 12 4.790495543232749e-09
-15 13 4.339519868204765e-10
-15 14 1.3183999477617922e-11
-15 15 1.3416755105864474e-13
-15 16 4.586725716768853e-16
-15 17 5.747523927275405e-19
-15 18 1.3835618733294822e-21
-15 19 1.807586512028748e-23
-15 20 1.8841410154647805e-25
-14 -20 1.176129805233604e-22
-14 -19 1.744830185299709e-21
-14 -18 2.2456136103783573e-20
-14 -17 2.509515240864768e-19
-14 -16 2.479986102636629e-18
-14 -15 2.6392900738949257e-17
-14 -14 5.283599449476608e-16
-14 -13 1.4127034545925217e-14
-14 -12 2.5631435897315237e-13
-14 -11 5.713402573515648e-12
-14 -10 1.2885378303740098e-07
-14 -9 2.0024374823813735e-07
-14 -8 1.3423980811003356e-07
-14 -7 4.2126207210891007e-07
-14 -6 5.44721234849176e-07
-14 -5 2.893562530296644e-07
-14 -4 1.949115463087844e-06
-14 -3 1.551366026046212e-06
-14 -2 8.22946413930493e-07
-14 -1 2.9476762983018193e-07
-14 0 7.131461240944009e-08
-14 1 4.3881539840067766e-08
-14 2 2.2402012682966538e-07
-14 3 3.3287874466489497e-07
-14 4 8.849993326835045e-07
-14 5 9.341425442939052e-07
-14 6 1.311916861041548e-06
-14 7 1.1879650240089884e-06
-14 8 4.701781047210626e-07
-14 9 2.3328726955023375e-07
-14 10 1.4525890094074857e-06
-14 11 1.1375458602670214e-07
-14 12 2.165942246483252e-08
-14 13 1.5021720914363177e-09
-14 14 3.4991662747113546e-11
-14 15 2.75851578573718e-13
-14 16 8.806422709845056e-16
-14 17 6.099909360330417e-18
-14 18 1.215486631478586e-19
-14 19 1.8434324177260385e-21
-14 20 1.9173000136850496e-23
-13 -20 9.432670540596993e-20
-13 -19 1.272685322617332e-18
-13 -18 1.4896403599660608e-17
-13 -17 1.512808689818798e-16
-13 -16 1.3375736088266833e-15
-13 -15 1.076398320864723e-14
-13 -14 1.0304206326723843e-13
-13 -13 1.5762226365812895e-12
-13 -12 2.3729007730306225e-11
-13 -11 2.7196714307870195e-10
-13 -10 3.2649500223693475e-07
-13 -9 9.440858126542875e-07
-13 -8 5.791245581816832e-07
-13 -7 1.7846754041399235e-06
-13 -6 2.3477944546980252e-06
-13 -5 1.2951247818807951e-06
-13 -4 6.531432034037445e-06
-13 -3 6.0109478369554004e-06
-13 -2 3.4887336944437684e-06
-13 -1 1.3999595396110142e-06
-13 0 3.9591725246333877e-07
-13 1 3.718742818609179e-07
-13 2 1.1581824313119928e-06
-13 3 1.7647778125470683e-06
-13 4 3.3273160161498172e-06
-13 5 5.267884193459905e-06
-13 6 3.848302924928788e-06
-13 7 3.333572841363064e-06
-13 8 1.5653206793176842e-06
-13 9 1.610579374503521e-06
-13 10 5.199972174115418e-06
-13 11 5.020518272951271e-07
-13 12 7.215589174011373e-08
-13 13 3.851451028511294e-09
-13 14 7.095956487610047e-11
-13 15 6.05230206767054e-13
-13 16 9.863829434403975e-15
-13 17 2.9013273587119264e-16
-13 18 6.394749131297503e-18
-13 19 9.677841512416296e-20
-13 20 1.0029685379447245e-21
-12 -20 2.8281313722256413e-17
-12 -19 3.4703603227895766e-16
-12 -18 3.6942136632596386e-15
-12 -17 3.411585337348671e-14
-12 -16 2.7353323128870037e-13
-12 -15 1.9247880125020255e-12
-12 -14 1.2945463451233132e-11
-12 -13 1.0806182541024212e-10
-12 -12 1.123454182716319e-09
-12 -11 9.794099028531602e-09
-12 -10 9.872086917597864e-07
-12 -9 3.83247010149758e-06
-12 -8 2.712788976119755e-06
-12 -7 6.774446406279134e-06
-12 -6 8.647667729991954e-06
-12 -5 5.5721421630458805e-06
-12 -4 2.0304146910654453e-05
-12 -3 2.216288406652954e-05
-12 -2 1.3142602572685256e-05
-12 -1 6.17379173859616e-06
-12 0 2.544473932479955e-06
-12 1 2.8709923413649664e-06
-12 2 4.486574135162103e-06
-12 3 8.141283176432585e-06
-12 4 1.1677960071794714e-05
-12 5 2.7765676621820665e-05
-12 6 1.1356882422611482e-05
-12 7 8.600161299560889e-06
-12 8 5.983955673912647e-06
-12 9 8.412751418195417e-06
-12 10 1.5541358273880496e-05
-12 11 1.6559744977524876e-06
-12 12 1.8804333328188042e-07
-12 13 8.154206598591724e-09
-12 14 1.900931081789127e-10
-12 15 5.985532808913225e-12
-12 16 2.4760852744415357e-13
-12 17 7.86949979360889e-15
-12 18 1.7321524390499266e-16
-12 19 2.612129132038714e-18
-12 20 2.697288940091556e-20
-11 -20 3.1705700182993726e-15
-11 -19 3.541267761538229e-14
-11 -18 3.440545135519274e-13
-11 -17 2.9275033313384824e-12
-11 -16 2.2223701716496563e-11
-11 -15 1.5658274034104413e-10
-11 -14 1.0895625886391943e-09
-11 -13 7.930787733030417e-09
-11 -12 5.8731052350963465e-08
-11 -11 3.799199563858195e-07
-11 -10 5.450305296090964e-06
-11 -9 1.8489877066072616e-05
-11 -8 2.5978258002007665e-05
